UsageClass,CheckoutType,MaterialType,CheckoutYear,CheckoutMonth,Checkouts,Title,ISBN,Creator,Subjects,Publisher,PublicationYear
Physical,Horizon,SOUNDDISC,2016,10,3,A gathering of shadows / V. E. Schwab.,,"Schwab, Victoria","Magic Fiction, Quantum theory Fiction, Contests Fiction, London England Fiction, Fantasy fiction, Audiobooks","Macmillan Audio,",[2016]
Physical,Horizon,BOOK,2016,10,1,New beginnings / Victoria Schwab.,,"Schwab, Victoria","Guardian angels Juvenile fiction, Brothers and sisters Juvenile fiction, Cancer in children Juvenile fiction, Friendship Juvenile fiction, Guardian angels Fiction, Brothers and sisters Fiction, Cancer Fiction, Friendship Fiction","Scholastic Inc.,",2014.
Digital,OverDrive,EBOOK,2016,10,1,"Broken Ground: Spirit Animals: Fall of the Beasts Series, Book 2",,Victoria Schwab,"Juvenile Fiction, Juvenile Literature","Scholastic, Inc. (US)",2016
Digital,OverDrive,EBOOK,2016,10,15,"A Gathering of Shadows--A Novel: Shades of Magic Series, Book 2",,V. E. Schwab,"Fantasy, Fiction, Historical Fiction",Macmillan Publishers,2016
Physical,Horizon,BOOK,2016,10,10,A gathering of shadows / V.E. Schwab.,,"Schwab, Victoria","Magic Fiction, Contests Fiction, Fantasy fiction, Science fiction","Tor,",2016.
Physical,Horizon,BOOK,2016,10,10,This savage song / Victoria Schwab.,,"Schwab, Victoria","Good and evil Juvenile fiction, Monsters Juvenile fiction, Good and evil Fiction, Love Fiction, Young adult fiction","Greenwillow Books, an imprint of HarperCollins Publishers,",[2016]
Physical,Horizon,BOOK,2016,10,1,The unbound : an Archived novel / Victoria Schwab.,,"Schwab, Victoria","Future life Juvenile fiction, Dead Juvenile fiction, Libraries Juvenile fiction, Young adult fiction, Paranormal fiction","Hyperion,",[2014]
Physical,Horizon,BOOK,2016,10,7,Vicious / V. E. Schwab.,,"Schwab, Victoria","Great powers Fiction, Ambition Fiction, Heroes Fiction, Occult fiction","Tor,",2013.
Digital,OverDrive,EBOOK,2016,10,25,"A Darker Shade of Magic: Darker Shade of Magic Series, Book 1",,V. E. Schwab,"Fantasy, Fiction, Historical Fiction",Macmillan Publishers,2015
Digital,OverDrive,EBOOK,2016,10,8,This Savage Song,,Victoria Schwab,"Fantasy, Suspense, Young Adult Fiction",HarperCollins Publishers Inc.,2016
Digital,OverDrive,AUDIOBOOK,2016,10,12,"A Darker Shade of Magic: Darker Shade of Magic Series, Book 1 (unabridged) (Unabridged)",,V. E. Schwab,"Fantasy, Fiction","Tantor Media, Inc",2016
Physical,Horizon,BOOK,2016,10,6,Broken ground / Victoria Schwab.,,"Schwab, Victoria","Human animal relationships Juvenile fiction, Good and evil Juvenile fiction, Shapeshifting Juvenile fiction, Fantasy, Human animal relationships Fiction, Good and evil Fiction, Shapeshifting Fiction","Scholastic Inc.,",[2016]
Digital,OverDrive,EBOOK,2016,10,1,The Near Witch,,Victoria Schwab,"Fantasy, Romance, Young Adult Fiction",Disney Digital Books,2012
Digital,OverDrive,AUDIOBOOK,2016,10,5,"A Gathering of Shadows: Darker Shade of Magic Series, Book 2 (unabridged) (Unabridged)",,V. E. Schwab,"Fantasy, Fiction, Historical Fiction",Macmillan Audio,2016
Physical,Horizon,BOOK,2016,10,1,Second chances / Victoria Schwab.,,"Schwab, Victoria","Guardian angels Juvenile fiction, Bullies Juvenile fiction, Preparatory schools Juvenile fiction, Guardian angels Fiction, Bullies Fiction, Preparatory schools Fiction","Scholastic Inc.,",2014.
Physical,Horizon,BOOK,2016,10,16,A darker shade of magic / V. E. Schwab.,,"Schwab, Victoria","Magic Fiction, Quantum theory Fiction, London England Fiction, Fantasy fiction, Science fiction","Tor,",2015.
Physical,Horizon,SOUNDDISC,2016,10,1,Broken ground / Victoria Schwab.,,"Schwab, Victoria","Human animal relationships Fiction, Good and evil Fiction, Shapeshifting Fiction, Human animal relationships Juvenile fiction, Good and evil Juvenile fiction, Shapeshifting Juvenile fiction","Scholastic Audiobooks,",[2016]
Digital,OverDrive,AUDIOBOOK,2016,10,5,This Savage Song (Unabridged),,Victoria Schwab,"Fantasy, Suspense, Young Adult Fiction",HarperCollins Publishers Inc.,2016
Physical,Horizon,BOOK,2016,10,2,Last wishes / Victoria Schwab.,,"Schwab, Victoria","Guardian angels Juvenile fiction, Dance Juvenile fiction, Friendship Juvenile fiction, Guardian angels Fiction, Dance Fiction, Friendship Fiction","Scholastic Inc.,",2015.
Physical,Horizon,BOOK,2016,11,3,Broken ground / Victoria Schwab.,,"Schwab, Victoria","Human animal relationships Juvenile fiction, Good and evil Juvenile fiction, Shapeshifting Juvenile fiction, Fantasy, Human animal relationships Fiction, Good and evil Fiction, Shapeshifting Fiction","Scholastic Inc.,",[2016]
Physical,Horizon,SOUNDDISC,2016,11,1,A gathering of shadows / V. E. Schwab.,,"Schwab, Victoria","Magic Fiction, Quantum theory Fiction, Contests Fiction, London England Fiction, Fantasy fiction, Audiobooks","Macmillan Audio,",[2016]
Physical,Horizon,SOUNDDISC,2016,11,1,Broken ground / Victoria Schwab.,,"Schwab, Victoria","Human animal relationships Fiction, Good and evil Fiction, Shapeshifting Fiction, Human animal relationships Juvenile fiction, Good and evil Juvenile fiction, Shapeshifting Juvenile fiction","Scholastic Audiobooks,",[2016]
Physical,Horizon,SOUNDDISC,2016,11,2,A darker shade of magic / V.E. Schwab.,,"Schwab, Victoria","Magic Fiction, Quantum theory Fiction, London England Fiction, Adventure fiction, Suspense fiction, Audiobooks","Tantor Audio,",[2015]
Physical,Horizon,BOOK,2016,11,1,The unbound : an Archived novel / Victoria Schwab.,,"Schwab, Victoria","Future life Juvenile fiction, Dead Juvenile fiction, Libraries Juvenile fiction, Young adult fiction, Paranormal fiction","Hyperion,",[2014]
Physical,Horizon,BOOK,2016,11,13,A gathering of shadows / V.E. Schwab.,,"Schwab, Victoria","Magic Fiction, Contests Fiction, Fantasy fiction, Science fiction","Tor,",2016.
Digital,OverDrive,AUDIOBOOK,2016,11,5,"A Gathering of Shadows: Darker Shade of Magic Series, Book 2 (unabridged) (Unabridged)",,V. E. Schwab,"Fantasy, Fiction, Historical Fiction",Macmillan Audio,2016
Digital,OverDrive,EBOOK,2016,11,1,The Near Witch,,Victoria Schwab,"Fantasy, Romance, Young Adult Fiction",Disney Digital Books,2012
Physical,Horizon,BOOK,2016,11,5,Vicious / V. E. Schwab.,,"Schwab, Victoria","Great powers Fiction, Ambition Fiction, Heroes Fiction, Occult fiction","Tor,",2013.
Digital,OverDrive,AUDIOBOOK,2016,11,3,This Savage Song (Unabridged),,Victoria Schwab,"Fantasy, Suspense, Young Adult Fiction",HarperCollins Publishers Inc.,2016
Digital,OverDrive,EBOOK,2016,11,6,This Savage Song,,Victoria Schwab,"Fantasy, Suspense, Young Adult Fiction",HarperCollins Publishers Inc.,2016
Digital,OverDrive,EBOOK,2016,11,24,"A Darker Shade of Magic: Darker Shade of Magic Series, Book 1",,V. E. Schwab,"Fantasy, Fiction, Historical Fiction",Macmillan Publishers,2015
Digital,OverDrive,EBOOK,2016,11,1,"Broken Ground: Spirit Animals: Fall of the Beasts Series, Book 2",,Victoria Schwab,"Juvenile Fiction, Juvenile Literature","Scholastic, Inc. (US)",2016
Digital,OverDrive,AUDIOBOOK,2016,11,2,"Broken Ground: Spirit Animals: Fall of the Beasts Series, Book 2 (unabridged) (Unabridged)",,Victoria Schwab,"Fantasy, Juvenile Fiction",Scholastic Inc. Audiobooks,2016
Physical,Horizon,BOOK,2016,11,12,A darker shade of magic / V. E. Schwab.,,"Schwab, Victoria","Magic Fiction, Quantum theory Fiction, London England Fiction, Fantasy fiction, Science fiction","Tor,",2015.
Physical,Horizon,BOOK,2016,11,12,This savage song / Victoria Schwab.,,"Schwab, Victoria","Good and evil Juvenile fiction, Monsters Juvenile fiction, Good and evil Fiction, Love Fiction, Young adult fiction","Greenwillow Books, an imprint of HarperCollins Publishers,",[2016]
Digital,OverDrive,AUDIOBOOK,2016,11,11,"A Darker Shade of Magic: Darker Shade of Magic Series, Book 1 (unabridged) (Unabridged)",,V. E. Schwab,"Fantasy, Fiction","Tantor Media, Inc",2016
Digital,OverDrive,EBOOK,2016,11,14,"A Gathering of Shadows--A Novel: Shades of Magic Series, Book 2",,V. E. Schwab,"Fantasy, Fiction, Historical Fiction",Macmillan Publishers,2016
Digital,OverDrive,EBOOK,2016,12,6,This Savage Song,,Victoria Schwab,"Fantasy, Suspense, Young Adult Fiction",HarperCollins Publishers Inc.,2016
Physical,Horizon,SOUNDDISC,2016,12,3,A darker shade of magic / V.E. Schwab.,,"Schwab, Victoria","Magic Fiction, Quantum theory Fiction, London England Fiction, Adventure fiction, Suspense fiction, Audiobooks","Tantor Audio,",[2015]
Physical,Horizon,BOOK,2016,12,5,Vicious / V. E. Schwab.,,"Schwab, Victoria","Great powers Fiction, Ambition Fiction, Heroes Fiction, Occult fiction","Tor,",2013.
Digital,OverDrive,EBOOK,2016,12,1,The Near Witch,,Victoria Schwab,"Fantasy, Romance, Young Adult Fiction",Disney Digital Books,2012
Digital,OverDrive,AUDIOBOOK,2016,12,9,"A Gathering of Shadows: Darker Shade of Magic Series, Book 2 (unabridged) (Unabridged)",,V. E. Schwab,"Fantasy, Fiction, Historical Fiction",Macmillan Audio,2016
Digital,OverDrive,EBOOK,2016,12,13,"A Gathering of Shadows--A Novel: Shades of Magic Series, Book 2",,V. E. Schwab,"Fantasy, Fiction, Historical Fiction",Macmillan Publishers,2016
Digital,OverDrive,AUDIOBOOK,2016,12,3,This Savage Song (Unabridged),,Victoria Schwab,"Fantasy, Suspense, Young Adult Fiction",HarperCollins Publishers Inc.,2016
Digital,OverDrive,AUDIOBOOK,2016,12,3,"Broken Ground: Spirit Animals: Fall of the Beasts Series, Book 2 (unabridged) (Unabridged)",,Victoria Schwab,"Fantasy, Juvenile Fiction",Scholastic Inc. Audiobooks,2016
Physical,Horizon,BOOK,2016,12,3,Broken ground / Victoria Schwab.,,"Schwab, Victoria","Human animal relationships Juvenile fiction, Good and evil Juvenile fiction, Shapeshifting Juvenile fiction, Fantasy, Human animal relationships Fiction, Good and evil Fiction, Shapeshifting Fiction","Scholastic Inc.,",[2016]
Digital,OverDrive,EBOOK,2016,12,26,"A Darker Shade of Magic: Darker Shade of Magic Series, Book 1",,V. E. Schwab,"Fantasy, Fiction, Historical Fiction",Macmillan Publishers,2015
Digital,OverDrive,AUDIOBOOK,2016,12,13,"A Darker Shade of Magic: Darker Shade of Magic Series, Book 1 (unabridged) (Unabridged)",,V. E. Schwab,"Fantasy, Fiction","Tantor Media, Inc",2016
Physical,Horizon,BOOK,2016,12,2,The Near Witch / Victoria Schwab.,,"Schwab, Victoria","Witches Fiction, Villages Juvenile fiction, Interpersonal relations Juvenile fiction, Paranormal fiction","Hyperion Books,",2011.
Physical,Horizon,BOOK,2016,12,1,New beginnings / Victoria Schwab.,,"Schwab, Victoria","Guardian angels Juvenile fiction, Brothers and sisters Juvenile fiction, Cancer in children Juvenile fiction, Friendship Juvenile fiction, Guardian angels Fiction, Brothers and sisters Fiction, Cancer Fiction, Friendship Fiction","Scholastic Inc.,",2014.
Physical,Horizon,BOOK,2016,12,15,A darker shade of magic / V. E. Schwab.,,"Schwab, Victoria","Magic Fiction, Quantum theory Fiction, London England Fiction, Fantasy fiction, Science fiction","Tor,",2015.
Physical,Horizon,BOOK,2016,12,11,A gathering of shadows / V.E. Schwab.,,"Schwab, Victoria","Magic Fiction, Contests Fiction, Fantasy fiction, Science fiction","Tor,",2016.
Physical,Horizon,BOOK,2016,12,8,This savage song / Victoria Schwab.,,"Schwab, Victoria","Good and evil Juvenile fiction, Monsters Juvenile fiction, Good and evil Fiction, Love Fiction, Young adult fiction","Greenwillow Books, an imprint of HarperCollins Publishers,",[2016]
Physical,Horizon,BOOK,2016,12,1,The unbound : an Archived novel / Victoria Schwab.,,"Schwab, Victoria","Future life Juvenile fiction, Dead Juvenile fiction, Libraries Juvenile fiction, Young adult fiction, Paranormal fiction","Hyperion,",[2014]
Digital,OverDrive,EBOOK,2016,12,2,"Broken Ground: Spirit Animals: Fall of the Beasts Series, Book 2",,Victoria Schwab,"Juvenile Fiction, Juvenile Literature","Scholastic, Inc. (US)",2016
Physical,Horizon,BOOK,2016,12,3,The archived / Victoria Schwab.,,"Schwab, Victoria","Future life Juvenile fiction, Dead Juvenile fiction, Libraries Juvenile fiction, Family problems Fiction, Apartment houses Juvenile fiction, Paranormal fiction","Hyperion,",2013.
Physical,Horizon,BOOK,2017,1,7,This savage song / Victoria Schwab.,,"Schwab, Victoria","Good and evil Juvenile fiction, Monsters Juvenile fiction, Good and evil Fiction, Love Fiction, Young adult fiction","Greenwillow Books, an imprint of HarperCollins Publishers,",[2016]
Digital,OverDrive,AUDIOBOOK,2017,1,13,"A Darker Shade of Magic: Darker Shade of Magic Series, Book 1 (unabridged) (Unabridged)",,V. E. Schwab,"Fantasy, Fiction","Tantor Media, Inc",2016
Physical,Horizon,BOOK,2017,1,19,A darker shade of magic / V. E. Schwab.,,"Schwab, Victoria","Magic Fiction, Quantum theory Fiction, London England Fiction, Fantasy fiction, Science fiction","Tor,",2015.
Physical,Horizon,BOOK,2017,1,2,The unbound : an Archived novel / Victoria Schwab.,,"Schwab, Victoria","Future life Juvenile fiction, Dead Juvenile fiction, Libraries Juvenile fiction, Young adult fiction, Paranormal fiction","Hyperion,",[2014]
Physical,Horizon,BOOK,2017,1,4,Broken ground / Victoria Schwab.,,"Schwab, Victoria","Human animal relationships Juvenile fiction, Good and evil Juvenile fiction, Shapeshifting Juvenile fiction, Fantasy, Human animal relationships Fiction, Good and evil Fiction, Shapeshifting Fiction","Scholastic Inc.,",[2016]
Digital,OverDrive,EBOOK,2017,1,6,This Savage Song,,Victoria Schwab,"Fantasy, Suspense, Young Adult Fiction",HarperCollins Publishers Inc.,2016
Physical,Horizon,BOOK,2017,1,2,The archived / Victoria Schwab.,,"Schwab, Victoria","Future life Juvenile fiction, Dead Juvenile fiction, Libraries Juvenile fiction, Family problems Fiction, Apartment houses Juvenile fiction, Paranormal fiction","Hyperion,",2013.
Physical,Horizon,BOOK,2017,1,1,Second chances / Victoria Schwab.,,"Schwab, Victoria","Guardian angels Juvenile fiction, Bullies Juvenile fiction, Preparatory schools Juvenile fiction, Guardian angels Fiction, Bullies Fiction, Preparatory schools Fiction","Scholastic Inc.,",2014.
Digital,OverDrive,AUDIOBOOK,2017,1,1,"Broken Ground: Spirit Animals: Fall of the Beasts Series, Book 2 (unabridged) (Unabridged)",,Victoria Schwab,"Fantasy, Juvenile Fiction",Scholastic Inc. Audiobooks,2016
Digital,OverDrive,EBOOK,2017,1,25,"A Darker Shade of Magic: Darker Shade of Magic Series, Book 1",,V. E. Schwab,"Fantasy, Fiction, Historical Fiction",Macmillan Publishers,2015
Digital,OverDrive,AUDIOBOOK,2017,1,7,"A Gathering of Shadows: Darker Shade of Magic Series, Book 2 (unabridged) (Unabridged)",,V. E. Schwab,"Fantasy, Fiction, Historical Fiction",Macmillan Audio,2016
Physical,Horizon,BOOK,2017,1,10,A gathering of shadows / V.E. Schwab.,,"Schwab, Victoria","Magic Fiction, Contests Fiction, Fantasy fiction, Science fiction","Tor,",2016.
Physical,Horizon,BOOK,2017,1,1,Last wishes / Victoria Schwab.,,"Schwab, Victoria","Guardian angels Juvenile fiction, Dance Juvenile fiction, Friendship Juvenile fiction, Guardian angels Fiction, Dance Fiction, Friendship Fiction","Scholastic Inc.,",2015.
Physical,Horizon,BOOK,2017,1,1,The Near Witch / Victoria Schwab.,,"Schwab, Victoria","Witches Fiction, Villages Juvenile fiction, Interpersonal relations Juvenile fiction, Paranormal fiction","Hyperion Books,",2011.
Physical,Horizon,BOOK,2017,1,6,Vicious / V. E. Schwab.,,"Schwab, Victoria","Great powers Fiction, Ambition Fiction, Heroes Fiction, Occult fiction","Tor,",2013.
Digital,OverDrive,EBOOK,2017,1,2,The Near Witch,,Victoria Schwab,"Fantasy, Romance, Young Adult Fiction",Disney Digital Books,2012
Digital,OverDrive,AUDIOBOOK,2017,1,4,This Savage Song (Unabridged),,Victoria Schwab,"Fantasy, Suspense, Young Adult Fiction",HarperCollins Publishers Inc.,2016
Digital,OverDrive,EBOOK,2017,1,14,"A Gathering of Shadows--A Novel: Shades of Magic Series, Book 2",,V. E. Schwab,"Fantasy, Fiction, Historical Fiction",Macmillan Publishers,2016
Digital,OverDrive,EBOOK,2017,1,2,"Broken Ground: Spirit Animals: Fall of the Beasts Series, Book 2",,Victoria Schwab,"Juvenile Fiction, Juvenile Literature","Scholastic, Inc. (US)",2016
Physical,Horizon,BOOK,2011,8,1,The Near Witch / Victoria Schwab.,,"Schwab, Victoria","Witches Fiction, Villages Juvenile fiction, Interpersonal relations Juvenile fiction, Paranormal fiction","Hyperion Books,",2011.
Physical,Horizon,BOOK,2011,9,8,The Near Witch / Victoria Schwab.,,"Schwab, Victoria","Witches Fiction, Villages Juvenile fiction, Interpersonal relations Juvenile fiction, Paranormal fiction","Hyperion Books,",2011.
Physical,Horizon,BOOK,2011,10,4,The Near Witch / Victoria Schwab.,,"Schwab, Victoria","Witches Fiction, Villages Juvenile fiction, Interpersonal relations Juvenile fiction, Paranormal fiction","Hyperion Books,",2011.
Physical,Horizon,BOOK,2011,11,3,The Near Witch / Victoria Schwab.,,"Schwab, Victoria","Witches Fiction, Villages Juvenile fiction, Interpersonal relations Juvenile fiction, Paranormal fiction","Hyperion Books,",2011.
Physical,Horizon,BOOK,2011,12,3,The Near Witch / Victoria Schwab.,,"Schwab, Victoria","Witches Fiction, Villages Juvenile fiction, Interpersonal relations Juvenile fiction, Paranormal fiction","Hyperion Books,",2011.
Physical,Horizon,BOOK,2012,1,2,The Near Witch / Victoria Schwab.,,"Schwab, Victoria","Witches Fiction, Villages Juvenile fiction, Interpersonal relations Juvenile fiction, Paranormal fiction","Hyperion Books,",2011.
Physical,Horizon,BOOK,2012,2,1,The Near Witch / Victoria Schwab.,,"Schwab, Victoria","Witches Fiction, Villages Juvenile fiction, Interpersonal relations Juvenile fiction, Paranormal fiction","Hyperion Books,",2011.
Physical,Horizon,BOOK,2012,3,4,The Near Witch / Victoria Schwab.,,"Schwab, Victoria","Witches Fiction, Villages Juvenile fiction, Interpersonal relations Juvenile fiction, Paranormal fiction","Hyperion Books,",2011.
Physical,Horizon,BOOK,2012,4,3,The Near Witch / Victoria Schwab.,,"Schwab, Victoria","Witches Fiction, Villages Juvenile fiction, Interpersonal relations Juvenile fiction, Paranormal fiction","Hyperion Books,",2011.
Physical,Horizon,BOOK,2012,5,4,The Near Witch / Victoria Schwab.,,"Schwab, Victoria","Witches Fiction, Villages Juvenile fiction, Interpersonal relations Juvenile fiction, Paranormal fiction","Hyperion Books,",2011.
Physical,Horizon,BOOK,2012,6,3,The Near Witch / Victoria Schwab.,,"Schwab, Victoria","Witches Fiction, Villages Juvenile fiction, Interpersonal relations Juvenile fiction, Paranormal fiction","Hyperion Books,",2011.
Physical,Horizon,BOOK,2012,7,5,The Near Witch / Victoria Schwab.,,"Schwab, Victoria","Witches Fiction, Villages Juvenile fiction, Interpersonal relations Juvenile fiction, Paranormal fiction","Hyperion Books,",2011.
Physical,Horizon,BOOK,2012,9,3,The Near Witch / Victoria Schwab.,,"Schwab, Victoria","Witches Fiction, Villages Juvenile fiction, Interpersonal relations Juvenile fiction, Paranormal fiction","Hyperion Books,",2011.
Physical,Horizon,BOOK,2012,10,1,The Near Witch / Victoria Schwab.,,"Schwab, Victoria","Witches Fiction, Villages Juvenile fiction, Interpersonal relations Juvenile fiction, Paranormal fiction","Hyperion Books,",2011.
Physical,Horizon,BOOK,2012,11,2,The Near Witch / Victoria Schwab.,,"Schwab, Victoria","Witches Fiction, Villages Juvenile fiction, Interpersonal relations Juvenile fiction, Paranormal fiction","Hyperion Books,",2011.
Digital,OverDrive,EBOOK,2012,12,1,The Near Witch,,Victoria Schwab,"Fantasy, Romance, Young Adult Fiction",Disney Digital Books,2012
Digital,OverDrive,EBOOK,2013,1,1,The Near Witch,,Victoria Schwab,"Fantasy, Romance, Young Adult Fiction",Disney Digital Books,2012
Physical,Horizon,BOOK,2013,2,9,The archived / Victoria Schwab.,,"Schwab, Victoria","Future life Juvenile fiction, Dead Juvenile fiction, Libraries Juvenile fiction, Family problems Fiction, Apartment houses Juvenile fiction, Paranormal fiction","Hyperion,",2013.
Physical,Horizon,BOOK,2013,2,1,The Near Witch / Victoria Schwab.,,"Schwab, Victoria","Witches Fiction, Villages Juvenile fiction, Interpersonal relations Juvenile fiction, Paranormal fiction","Hyperion Books,",2011.
Physical,Horizon,BOOK,2013,3,6,The archived / Victoria Schwab.,,"Schwab, Victoria","Future life Juvenile fiction, Dead Juvenile fiction, Libraries Juvenile fiction, Family problems Fiction, Apartment houses Juvenile fiction, Paranormal fiction","Hyperion,",2013.
Physical,Horizon,BOOK,2013,4,8,The archived / Victoria Schwab.,,"Schwab, Victoria","Future life Juvenile fiction, Dead Juvenile fiction, Libraries Juvenile fiction, Family problems Fiction, Apartment houses Juvenile fiction, Paranormal fiction","Hyperion,",2013.
Physical,Horizon,BOOK,2013,4,1,The Near Witch / Victoria Schwab.,,"Schwab, Victoria","Witches Fiction, Villages Juvenile fiction, Interpersonal relations Juvenile fiction, Paranormal fiction","Hyperion Books,",2011.
Physical,Horizon,BOOK,2013,5,1,The Near Witch / Victoria Schwab.,,"Schwab, Victoria","Witches Fiction, Villages Juvenile fiction, Interpersonal relations Juvenile fiction, Paranormal fiction","Hyperion Books,",2011.
Physical,Horizon,BOOK,2013,5,4,The archived / Victoria Schwab.,,"Schwab, Victoria","Future life Juvenile fiction, Dead Juvenile fiction, Libraries Juvenile fiction, Family problems Fiction, Apartment houses Juvenile fiction, Paranormal fiction","Hyperion,",2013.
Physical,Horizon,BOOK,2013,6,2,The archived / Victoria Schwab.,,"Schwab, Victoria","Future life Juvenile fiction, Dead Juvenile fiction, Libraries Juvenile fiction, Family problems Fiction, Apartment houses Juvenile fiction, Paranormal fiction","Hyperion,",2013.
Physical,Horizon,BOOK,2013,6,3,The Near Witch / Victoria Schwab.,,"Schwab, Victoria","Witches Fiction, Villages Juvenile fiction, Interpersonal relations Juvenile fiction, Paranormal fiction","Hyperion Books,",2011.
Physical,Horizon,BOOK,2013,7,4,The archived / Victoria Schwab.,,"Schwab, Victoria","Future life Juvenile fiction, Dead Juvenile fiction, Libraries Juvenile fiction, Family problems Fiction, Apartment houses Juvenile fiction, Paranormal fiction","Hyperion,",2013.
Physical,Horizon,BOOK,2013,7,2,The Near Witch / Victoria Schwab.,,"Schwab, Victoria","Witches Fiction, Villages Juvenile fiction, Interpersonal relations Juvenile fiction, Paranormal fiction","Hyperion Books,",2011.
Digital,OverDrive,EBOOK,2013,7,1,The Near Witch,,Victoria Schwab,"Fantasy, Romance, Young Adult Fiction",Disney Digital Books,2012
Physical,Horizon,BOOK,2013,8,4,The Near Witch / Victoria Schwab.,,"Schwab, Victoria","Witches Fiction, Villages Juvenile fiction, Interpersonal relations Juvenile fiction, Paranormal fiction","Hyperion Books,",2011.
Digital,OverDrive,EBOOK,2013,8,1,The Near Witch,,Victoria Schwab,"Fantasy, Romance, Young Adult Fiction",Disney Digital Books,2012
Physical,Horizon,BOOK,2013,8,1,The archived / Victoria Schwab.,,"Schwab, Victoria","Future life Juvenile fiction, Dead Juvenile fiction, Libraries Juvenile fiction, Family problems Fiction, Apartment houses Juvenile fiction, Paranormal fiction","Hyperion,",2013.
Digital,OverDrive,EBOOK,2013,9,3,The Near Witch,,Victoria Schwab,"Fantasy, Romance, Young Adult Fiction",Disney Digital Books,2012
Physical,Horizon,BOOK,2013,9,2,The Near Witch / Victoria Schwab.,,"Schwab, Victoria","Witches Fiction, Villages Juvenile fiction, Interpersonal relations Juvenile fiction, Paranormal fiction","Hyperion Books,",2011.
Physical,Horizon,BOOK,2013,9,4,The archived / Victoria Schwab.,,"Schwab, Victoria","Future life Juvenile fiction, Dead Juvenile fiction, Libraries Juvenile fiction, Family problems Fiction, Apartment houses Juvenile fiction, Paranormal fiction","Hyperion,",2013.
Physical,Horizon,BOOK,2013,10,3,The archived / Victoria Schwab.,,"Schwab, Victoria","Future life Juvenile fiction, Dead Juvenile fiction, Libraries Juvenile fiction, Family problems Fiction, Apartment houses Juvenile fiction, Paranormal fiction","Hyperion,",2013.
Physical,Horizon,BOOK,2013,10,8,Vicious / V. E. Schwab.,,"Schwab, Victoria","Great powers Fiction, Ambition Fiction, Heroes Fiction, Occult fiction","Tor,",2013.
Physical,Horizon,BOOK,2013,11,3,The archived / Victoria Schwab.,,"Schwab, Victoria","Future life Juvenile fiction, Dead Juvenile fiction, Libraries Juvenile fiction, Family problems Fiction, Apartment houses Juvenile fiction, Paranormal fiction","Hyperion,",2013.
Physical,Horizon,BOOK,2013,11,8,Vicious / V. E. Schwab.,,"Schwab, Victoria","Great powers Fiction, Ambition Fiction, Heroes Fiction, Occult fiction","Tor,",2013.
Physical,Horizon,BOOK,2013,12,2,The archived / Victoria Schwab.,,"Schwab, Victoria","Future life Juvenile fiction, Dead Juvenile fiction, Libraries Juvenile fiction, Family problems Fiction, Apartment houses Juvenile fiction, Paranormal fiction","Hyperion,",2013.
Physical,Horizon,BOOK,2013,12,7,Vicious / V. E. Schwab.,,"Schwab, Victoria","Great powers Fiction, Ambition Fiction, Heroes Fiction, Occult fiction","Tor,",2013.
Physical,Horizon,BOOK,2013,12,1,The Near Witch / Victoria Schwab.,,"Schwab, Victoria","Witches Fiction, Villages Juvenile fiction, Interpersonal relations Juvenile fiction, Paranormal fiction","Hyperion Books,",2011.
Digital,OverDrive,EBOOK,2013,12,1,The Near Witch,,Victoria Schwab,"Fantasy, Romance, Young Adult Fiction",Disney Digital Books,2012
Physical,Horizon,BOOK,2014,1,4,The archived / Victoria Schwab.,,"Schwab, Victoria","Future life Juvenile fiction, Dead Juvenile fiction, Libraries Juvenile fiction, Family problems Fiction, Apartment houses Juvenile fiction, Paranormal fiction","Hyperion,",2013.
Physical,Horizon,BOOK,2014,1,8,Vicious / V. E. Schwab.,,"Schwab, Victoria","Great powers Fiction, Ambition Fiction, Heroes Fiction, Occult fiction","Tor,",2013.
Digital,OverDrive,EBOOK,2014,2,1,The Near Witch,,Victoria Schwab,"Fantasy, Romance, Young Adult Fiction",Disney Digital Books,2012
Physical,Horizon,BOOK,2014,2,5,Vicious / V. E. Schwab.,,"Schwab, Victoria","Great powers Fiction, Ambition Fiction, Heroes Fiction, Occult fiction","Tor,",2013.
Physical,Horizon,BOOK,2014,2,3,The unbound : an Archived novel / Victoria Schwab.,,"Schwab, Victoria","Future life Juvenile fiction, Dead Juvenile fiction, Libraries Juvenile fiction, Young adult fiction, Paranormal fiction","Hyperion,",[2014]
Physical,Horizon,BOOK,2014,2,1,The Near Witch / Victoria Schwab.,,"Schwab, Victoria","Witches Fiction, Villages Juvenile fiction, Interpersonal relations Juvenile fiction, Paranormal fiction","Hyperion Books,",2011.
Physical,Horizon,BOOK,2014,2,5,The archived / Victoria Schwab.,,"Schwab, Victoria","Future life Juvenile fiction, Dead Juvenile fiction, Libraries Juvenile fiction, Family problems Fiction, Apartment houses Juvenile fiction, Paranormal fiction","Hyperion,",2013.
Physical,Horizon,BOOK,2014,3,3,The unbound : an Archived novel / Victoria Schwab.,,"Schwab, Victoria","Future life Juvenile fiction, Dead Juvenile fiction, Libraries Juvenile fiction, Young adult fiction, Paranormal fiction","Hyperion,",[2014]
Physical,Horizon,BOOK,2014,3,2,The Near Witch / Victoria Schwab.,,"Schwab, Victoria","Witches Fiction, Villages Juvenile fiction, Interpersonal relations Juvenile fiction, Paranormal fiction","Hyperion Books,",2011.
